object_uid,timestamp[ns],t_wo_x[m],t_wo_y[m],t_wo_z[m],q_wo_w,q_wo_x,q_wo_y,q_wo_z
137177224426257,59211074860121,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211074953721,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211074953733,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211108187501,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211108281764,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211108281776,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211141548453,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211141641878,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211141641890,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211174970009,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211174970021,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211176811128,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211208203414,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211208298140,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211208298152,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
137177224426257,59211241530882,0.07755600614139678,0.06262138702784745,0.13012678731115918,0.39751502981953224,0.5848196457344977,0.42348804180774074,-0.5662381667429335
